duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
654,tcp,private,S0,1387,5150,1,0,0,2,2,0,2,1,1,0,1,1,1,4,0,0,418,6,0.23748330516938398,0.034431308573314556,0.7015652656029423,0.7193881555748203,0.4606727916549932,0.9122075712491822,0.06325340889867959,168,50,0.4315843291175092,0.9325360858022239,0.43573435684330764,0.19803094663109366,0.5225728202618095,0.1110633032816547,0.5232585129386573,0.6539313600171203,0.0
170,udp,ftp,REJ,2679,7561,1,1,0,2,0,0,3,0,0,0,3,1,2,4,0,0,443,154,0.2998975929945362,0.44582554982701617,0.009827552569787845,0.028121506277923758,0.3070877433602487,0.20934839938409877,0.1317095352063551,460,392,0.7636030670880136,0.4881044471013777,0.22427341824190528,0.13411962270979016,0.7819526169721519,0.2785679532056594,0.04511587860145949,0.9226231491291074,0.0
540,udp,http,REJ,2106,2719,0,2,2,2,0,1,4,1,1,3,0,0,1,1,0,0,172,9,0.6427950705063091,0.8166552432016235,0.40918258745848857,0.3753213457730138,0.035159250271194153,0.039417585120362975,0.8587449685295802,286,140,0.9925977185816602,0.63044811565799,0.38863229039883895,0.05640135776079047,0.1556479927615908,0.7715888644678139,0.9334410071708584,0.05671995355173787,0.0
35,udp,smtp,RSTO,17720,12446,1,0,0,0,5,0,4,1,1,2,2,0,1,3,1,1,639,33,0.9422859935291312,0.6072782606650011,0.8170275280054917,0.8804457364806201,0.32314521727941725,0.7413087083507622,0.6337832847472876,84,167,0.6590346810990013,0.7342720305307154,0.41598960797524165,0.8682970181613279,0.3919411897884374,0.35124383228332834,0.7054895485786347,0.029476352124447658,1.0
524,icmp,smtp,SF,4223,3741,1,2,1,2,3,0,1,1,1,0,4,0,0,3,1,1,327,35,0.6960798615670392,0.08670656759564022,0.6933775385188524,0.14609656554132022,0.5441086239394686,0.8276102613491533,0.25320116336997667,415,310,0.050455570620123735,0.37110609109953896,0.746670964786637,0.29471484685646876,0.4900042507643435,0.8119814906857101,0.745864238365333,0.17826178148877347,0.0
159,tcp,http,REJ,4831,9766,1,2,2,1,2,0,4,1,0,1,2,1,1,4,0,0,235,408,0.36250198453151317,0.5383631021010228,0.7662454727603789,0.8230035744469347,0.5517123720199669,0.9678645659513553,0.5552958253281813,181,108,0.10456286475434151,0.7201016545391412,0.09382187239544315,0.0018120338692516613,0.11040949767672625,0.3195214518074758,0.7946805755108072,0.9864477260267365,0.0
838,icmp,private,REJ,15506,14221,1,1,1,2,7,1,4,1,0,3,3,0,3,3,0,1,984,5,0.8841033839037453,0.7125946917868291,0.728730823292911,0.7588393341154787,0.3565589211768887,0.8898363940883107,0.5275796224253504,481,206,0.8810040848147078,0.6759924897563402,0.5125839031325105,0.22381808605642883,0.41951370933751697,0.16355503841381813,0.7477434259276107,0.7150763673777757,1.0
698,icmp,http,SF,3186,2403,1,1,2,1,2,1,2,0,1,0,4,0,1,4,1,0,213,407,0.20408766115576027,0.38797275439788637,0.8116270144448535,0.6522811128184463,0.44730275625260063,0.6005347682064148,0.6554359784406613,455,426,0.5274959445582615,0.7056593338739465,0.5641947917987453,0.3404410800994184,0.31650177926262035,0.43584835951360823,0.44111616409833365,0.6146411190545019,0.0
242,udp,ftp,S0,2573,8780,1,1,0,0,0,0,2,0,1,4,2,1,2,1,0,1,84,401,0.46904074751815394,0.8295658314283686,0.29391676050493376,0.4051971425753297,0.9655179182347664,0.5300523392123808,0.23318755442161632,314,299,0.82483715939574,0.4892299002046129,0.4941576035518044,0.9909861694966853,0.03558214579346264,0.45227451228913895,0.7336218292879468,0.0470390534147479,0.0
85,icmp,http,S0,2599,9739,1,1,2,1,3,0,1,0,0,1,3,1,2,4,0,1,281,214,0.8009387215414303,0.1336956543994362,0.4463263599865612,0.5960435954776472,0.3773484772303116,0.02784105126258629,0.8644029871943977,296,109,0.856612336224926,0.3829373822916171,0.7318732530627201,0.5235415938570817,0.13673540272923523,0.016108218549336972,0.6250267878103289,0.8791102238929648,0.0
795,udp,smtp,RSTO,4033,294,1,0,1,1,4,0,0,1,0,0,0,1,4,3,1,1,231,133,0.18015864773261925,0.9353944896677987,0.7270185270141339,0.10745055262890812,0.258226813259983,0.24665644684477783,0.30936856208001284,111,195,0.9276745414995192,0.22208218820898984,0.3837912559068474,0.2047139475951013,0.7640368231674718,0.11704507270632614,0.8540163336687865,0.8127568532971595,0.0
577,tcp,http,S0,8428,5343,0,0,0,1,1,1,1,1,0,1,3,0,2,3,0,1,84,284,0.10986311374078295,0.7514233175313026,0.6929202292247886,0.016912799921607324,0.24346704406676012,0.45961475173292643,0.6941316539762369,449,416,0.9498292054863657,0.8246263528008929,0.9449670636400761,0.33481834471345107,0.018037909504644456,0.18492601877281745,0.8024598153373704,0.6648000438670849,0.0
681,udp,private,SF,1304,9882,0,1,2,0,1,1,1,1,0,1,4,0,1,4,0,1,408,125,0.8836839676879897,0.9413343927869017,0.9873684723122,0.9095644273803012,0.45776461270413416,0.6285039000835678,0.01612464637221489,229,151,0.5548257965033062,0.6083500465316787,0.48180344253894136,0.33030768755687845,0.9342532990963611,0.11358731737867489,0.041374382467259885,0.3391308154847027,0.0
556,tcp,telnet,REJ,7368,1136,1,0,2,2,2,1,3,1,0,2,1,1,2,4,1,1,488,408,0.3429296627591959,0.6766172335525065,0.22516102421593187,0.2696300087671828,0.7595201487169441,0.5572518333184107,0.37265712989414723,95,419,0.34102017225603387,0.444352196097495,0.5712139096147976,0.019725746463175486,0.08642463244723742,0.3415260754213638,0.37888709033260526,0.07050495556825731,0.0
573,udp,http,S0,5877,2064,0,1,2,2,3,0,3,0,0,1,0,0,0,4,1,0,64,438,0.683870124909032,0.363403931999427,0.6623179135395824,0.8196770027804591,0.2059881841884732,0.7426359896816905,0.3517098179588083,437,242,0.9618648743479986,0.9439959067106114,0.8255308233467494,0.13518305417143006,0.7992380942034581,0.964622855617018,0.034716152183894566,0.5800384879009225,0.0
952,icmp,private,RSTO,1301,7009,1,2,1,0,0,1,1,0,1,2,2,1,2,2,0,0,133,336,0.02534860426393848,0.9381811725247224,0.6096819082757774,0.9993503004722002,0.7092961271407681,0.27976693088704085,0.5434844285830145,167,127,0.5474064060012253,0.04783881250703881,0.27523610593112247,0.6951964597032112,0.8986165409434708,0.509222538327078,0.10207492476609792,0.7196945714608375,0.0
645,icmp,private,S0,19833,10500,1,2,1,1,6,0,1,1,0,3,4,1,3,3,1,1,673,173,0.8403019350595766,0.8949873797849166,0.9076031887828249,0.5423643416451589,0.021149823349416286,0.5649526076524732,0.0727362617771965,377,104,0.06425272295461104,0.8501719452050476,0.07520202876280246,0.12025098657073463,0.9411355848504471,0.6275560238706465,0.6014107220036113,0.09424035047724744,1.0
795,tcp,smtp,SF,2051,1007,0,2,2,2,3,0,1,1,1,2,1,0,0,3,0,0,114,151,0.3161013115469705,0.33217252206173253,0.15636214164487505,0.2651707411833556,0.418932977983946,0.08814224339079213,0.7901313737261083,155,9,0.642776550059865,0.9975825929459724,0.7077839783624825,0.23073427660611878,0.8674770234959726,0.3563864785230282,0.8738218211622534,0.6337676597984959,0.0
27,tcp,private,RSTO,6809,5445,1,1,0,0,0,0,4,1,0,4,3,1,4,2,0,1,63,330,0.05574085358744174,0.7008084180017403,0.751798163586933,0.6628597876346657,0.7758650652027869,0.41366552358320696,0.21778080176756853,420,355,0.5876847503950108,0.8869421108828673,0.48301185554837867,0.3507372984043088,0.2875500394254432,0.3234877616431461,0.11982475870926723,0.28636606788715857,0.0
619,tcp,private,S0,8633,5352,1,2,0,2,2,1,3,0,0,0,1,1,3,4,0,0,342,25,0.609812761548117,0.7653162995253863,0.5682686162687683,0.9654486346006212,0.3387329557744314,0.750160832954601,0.6770378148820102,104,147,0.895792872894706,0.8104365856156253,0.8965042509589948,0.7577349445022937,0.333087131338477,0.023146771915008357,0.4510892874668315,0.7642442212198117,0.0
555,udp,private,RSTO,8996,9439,1,0,1,0,3,0,1,0,1,3,4,1,1,1,1,1,426,382,0.24080381607317325,0.9294034838491538,0.2746658697879054,0.9158143481907439,0.5637371014453995,0.693400853429044,0.8032121232440932,192,488,0.6531871891578125,0.37430599340632464,0.9826800487224341,0.5824009648679398,0.42654569861007596,0.5003336556760224,0.9108789048064437,0.539615850601837,0.0
339,udp,private,SF,74,1435,1,2,0,1,1,1,2,0,1,3,4,0,1,4,1,0,362,114,0.38680724205188,0.2048024090562095,0.4744349141471741,0.5028755200655849,0.2049792328259108,0.990642737172179,0.5618769562415131,488,364,0.3490524244615514,0.2313141822622935,0.3991093505747292,0.6889999849885683,0.13929668940710083,0.4836090067516663,0.8143009836715878,0.1290367878104367,0.0
797,tcp,ftp,REJ,6981,571,0,2,1,2,0,1,2,1,0,4,1,1,1,4,0,1,406,381,0.08058081228651359,0.797998035219224,0.3337765970697978,0.7951102825267247,0.7419953911261723,0.277891125987756,0.7408832067219855,329,363,0.9662257257058204,0.7348505204996011,0.41543901625966084,0.5670123254201722,0.022272455067223862,0.15783072618112304,0.5196678964659299,0.526519447733236,0.0
957,icmp,ftp,SF,5475,2382,1,2,2,0,4,0,4,1,1,2,3,1,3,2,0,0,351,481,0.14716325109494532,0.7385460533969634,0.5793134027884609,0.13574585309990106,0.05227910326875962,0.49818929917397914,0.6618603122150055,438,458,0.8016194859820336,0.3045753662885684,0.40796260220572644,0.683592425221869,0.8691216142810346,0.7643240002067037,0.771571439328831,0.39573686336671865,0.0
330,udp,smtp,SF,13257,10226,1,0,1,2,9,0,4,0,1,0,1,1,3,3,1,1,940,283,0.7894685881026785,0.8235838860254927,0.8434430391908783,0.8882016610110516,0.8525426448755004,0.3295304137739967,0.3555297971520076,131,139,0.6304176183813543,0.17603968215497068,0.32455410973092613,0.0028421536639724465,0.5541287162104563,0.49267433031100294,0.522693774044537,0.1803559682816519,1.0
639,udp,http,SF,7184,5084,1,1,1,2,0,1,0,1,1,2,4,1,3,4,1,0,76,386,0.08975950056015713,0.38722314121020696,0.569304984412202,0.9643532340359865,0.19819638642166815,0.44060311405917474,0.8088585390335653,354,189,0.2929252034031229,0.7865258871035913,0.7816870977663974,0.9308981443714295,0.6087229421782163,0.3389939701615733,0.15809233728284877,0.8415157240621232,0.0
505,udp,private,SF,5796,277,0,0,2,2,4,0,0,0,1,1,4,1,0,3,1,1,490,74,0.9108262646863152,0.2827654570600986,0.631722418326584,0.16372895787917097,0.8743980317083307,0.8569501298693881,0.294701369885528,381,401,0.37354029631429553,0.3125436522367222,0.7589957624907276,0.11092023087480651,0.9269884748177953,0.14690890902292697,0.1247361132216791,0.0110284484991362,0.0
347,tcp,http,REJ,7141,7059,1,1,0,2,4,1,0,1,0,2,2,1,0,0,0,1,145,165,0.006047043183978418,0.3044904243540304,0.5187478471147094,0.2994231248031066,0.3525292413005173,0.6842090751884866,0.5712129177515172,137,93,0.6699699240966567,0.9144417294873384,0.47864487055052485,0.40624909597690484,0.6651201781136157,0.5521608269710124,0.18836823206706976,0.31212827687810596,0.0
472,tcp,http,REJ,1622,1887,0,1,1,0,3,0,4,0,1,3,2,1,1,3,1,1,342,188,0.4838602188643114,0.9829468795547008,0.051165506445475906,0.10015499750676693,0.7226835744744866,0.8824411913475817,0.7453977391415395,430,491,0.07198081846332172,0.8406326448191253,0.04466121637889875,0.7710383702448548,0.6908535043398134,0.7528170260888097,0.3509220949656795,0.012595038169426753,0.0
230,tcp,smtp,RSTO,8041,1265,0,2,1,1,3,1,4,1,0,0,0,0,2,1,1,0,462,77,0.12324745813255145,0.6427774134799279,0.23285855687609425,0.2717175988981797,0.31922529778618847,0.20351110833188646,0.3789559098125076,330,495,0.25668059165026347,0.8476403295092552,0.3095593015130734,0.4352307180094239,0.7869686484367422,0.28199935268497167,0.9305292676740187,0.09600694650615271,0.0
189,tcp,private,S0,341,7491,1,1,2,0,3,1,4,0,0,2,4,0,1,1,0,0,224,434,0.30767908947794853,0.7176761577934996,0.49200172943208276,0.8159557894152066,0.9059116712346476,0.873361117841438,0.30276760761742505,269,228,0.713900933396598,0.7715697260558262,0.2923030465548375,0.9468425516675159,0.11634844985740378,0.21879435157672256,0.7996784136536014,0.29709621917308104,0.0
224,tcp,private,REJ,2074,1040,1,0,0,0,0,1,2,0,0,0,2,1,4,4,0,0,404,89,0.9260595598182655,0.9766176373150092,0.31023528374470477,0.37831560716525947,0.12663712551837436,0.05976227417838442,0.4593460101728227,37,62,0.4800185098446209,0.8808814237747367,0.8110872462002584,0.46758894849876675,0.3601621532137915,0.521934964064577,0.4328015612263175,0.05427118538937359,0.0
384,icmp,telnet,REJ,7992,9109,0,0,1,0,0,1,4,0,0,0,1,0,0,3,0,1,312,175,0.16169455327398685,0.3772017824576387,0.18176359776119422,0.08839696714675838,0.1785197892725987,0.8885992804371524,0.8179634943491536,395,339,0.4023935648144301,0.8057468921781201,0.08757557341617472,0.8749394056026714,0.9682079277033663,0.15534330251001693,0.493076709787574,0.5966305323571411,0.0
376,icmp,http,S0,645,8073,1,1,2,1,2,0,2,0,1,1,3,0,3,4,1,0,102,20,0.9658323197183326,0.8018401684528059,0.5041328419184383,0.34222552477890456,0.4930301251588023,0.3290737794607279,0.9299217631456648,44,24,0.1514576224004145,0.6025113635747287,0.8056753790427041,0.8108281133622709,0.9229300781006066,0.6666133865942849,0.26560945766641486,0.08686290798618279,0.0
282,tcp,http,REJ,15767,13515,0,2,1,2,6,0,0,0,1,1,1,1,0,2,0,1,909,53,0.5041115656944457,0.8680410721685428,0.5760739434597583,0.9561148109998,0.08193843903814613,0.3145876334140665,0.5450834128598901,400,267,0.4418490344777326,0.29582271858186315,0.669183652199143,0.9809863027986832,0.8840752963101848,0.6053436279442305,0.7043529564721301,0.7017136340660952,1.0
957,udp,ftp,SF,8801,2752,0,2,2,2,4,1,0,0,0,3,3,0,3,1,0,0,346,183,0.7415661084668296,0.8695336718149798,0.2581076431734147,0.6296835952592029,0.19598018470176193,0.5120885766986639,0.6614662053236519,463,404,0.7706919707602339,0.888209193214149,0.7324414591304492,0.9265477807509754,0.45208851033897246,0.08708204959142862,0.802765671462038,0.05264211262716112,0.0
632,tcp,telnet,SF,6136,8213,1,0,0,2,1,1,0,1,0,4,2,1,4,4,0,0,300,358,0.5466772648973117,0.18065754131130318,0.4639854174403808,0.41616094640615775,0.9437663822120144,0.9406901877232318,0.9032736222389142,162,280,0.264012846071893,0.8406036227731919,0.4322131875850235,0.8981238347128787,0.8571929535868057,0.03652037938137387,0.23890469566757655,0.0593088948010968,0.0
627,icmp,ftp,S0,8646,4569,1,2,0,1,2,0,1,1,0,0,0,1,4,2,0,0,427,221,0.8844787275967592,0.9476861770642796,0.13328425808217315,0.16653851349727,0.9764896611478872,0.04778136468140537,0.0985468514129424,449,10,0.005398542183677413,0.47287932221054507,0.6797257960017582,0.7316043405194683,0.048395881945765606,0.6202886525885849,0.04182162378646537,0.30532589903326635,0.0
972,icmp,ftp,RSTO,9900,6353,0,1,0,2,0,0,1,1,0,4,1,1,0,4,1,0,465,314,0.5539932555031309,0.21877170841087967,0.9277457330754073,0.9861767972836948,0.37625932933042194,0.3522309750707453,0.23207857786616504,330,319,0.6685049011509828,0.03907868600195519,0.6090289447069158,0.3669981472682208,0.14851742425711745,0.2942937739887408,0.6238889431629704,0.8965715249692775,0.0
744,udp,ftp,RSTO,2969,2353,0,1,0,1,2,0,3,0,1,3,1,1,3,3,0,1,87,327,0.5345592191563087,0.3262205069809315,0.867702097919239,0.8208490092631288,0.9232860210139356,0.8565719886833357,0.7089000062515824,252,200,0.9726266044325526,0.6385437274019135,0.7689801952286295,0.10612541856490243,0.4139676984840541,0.08644575317339853,0.5625121191353166,0.6413932487233165,0.0
258,icmp,smtp,S0,3028,7437,0,0,1,2,2,0,3,0,0,0,1,1,4,3,1,0,370,178,0.1954580003683999,0.7561922341067805,0.7076205857405353,0.2814773024509194,0.5448246756734317,0.39605447743546673,0.8237444619122997,168,125,0.6068265635885829,0.05059685367658173,0.44676983446825214,0.68864505226439,0.4833920666821264,0.7594287049564865,0.4021311550288764,0.7701312919289194,0.0
358,tcp,smtp,S0,7643,4799,0,1,1,2,2,0,3,1,1,0,3,0,1,3,1,0,302,275,0.16622936205165872,0.3937551415654067,0.10621382758845621,0.07006869572118946,0.26974246587376705,0.199156897597067,0.8570290283305779,450,305,0.11992185892713014,0.9262799618484072,0.4728256248963024,0.9786540813379649,0.26350715352085685,0.3140440030176441,0.6438939417732101,0.14155210947710606,0.0
709,udp,ftp,SF,14925,12304,1,0,0,0,7,0,1,0,0,4,2,1,1,3,1,1,957,111,0.5349459059439738,0.8200151941758402,0.969630114455762,0.5009659571457525,0.7023987210805986,0.4247941813314118,0.4151071768549326,284,189,0.32073309234467307,0.961631256625307,0.6435762227398202,0.726604437331869,0.35647667084778745,0.4595995496382236,0.5506132979851436,0.8341254332472459,1.0
455,tcp,telnet,RSTO,10071,17386,1,1,0,1,9,1,1,0,0,2,1,0,3,0,0,1,805,223,0.5740669610081915,0.8269149819138388,0.8406046289107745,0.876077446128833,0.6589018065748572,0.3855525014916693,0.08933990229186684,273,88,0.8676416147202234,0.18949014589960422,0.1080774936663883,0.9287293692773355,0.16277610102536877,0.23681292745376925,0.2505815765941928,0.00814624819423515,1.0
410,tcp,http,REJ,4225,4811,1,0,0,0,3,0,3,0,0,1,1,1,0,2,1,0,169,213,0.37208225496289593,0.7423699370897818,0.7677646177143377,0.5807685836144216,0.9891253191087334,0.9154162014667034,0.4377814772996199,19,354,0.23256807425682857,0.67638937805491,0.4362444483643173,0.8043047129555168,0.4891340317159072,0.6273170783579646,0.39772897562272236,0.21305735073300613,0.0
648,udp,telnet,SF,3067,8954,1,2,1,0,4,0,3,0,0,2,0,1,4,2,0,0,134,58,0.7598236584283884,0.22833125236861085,0.11396588711924116,0.9287634212054924,0.2650472874092833,0.7619343757430971,0.23073459020705378,238,115,0.607695903497608,0.09226900456276277,0.9719508452598056,0.16311467511667876,0.7938432928678613,0.30148841535435944,0.4281135697472417,0.6160923211499935,0.0
317,tcp,private,S0,18376,10997,1,1,0,0,9,1,4,0,1,4,0,1,0,3,0,1,621,326,0.9817421393280863,0.9551358856269749,0.8152605711240867,0.7899108865500373,0.6720595026617354,0.5051155557440064,0.29119645499662417,269,351,0.4026712082539978,0.7295169285731221,0.03755232006004561,0.2492037705912873,0.6613603936613057,0.9680209612276284,0.8802479944755637,0.37524640859405034,1.0
676,icmp,smtp,RSTO,1386,5043,0,1,0,1,2,0,3,1,1,1,2,0,1,0,0,1,431,392,0.9520624466390027,0.29992939747306624,0.8343247957493986,0.8429454824561972,0.052023755029446894,0.9883705667215711,0.7722675568375058,417,176,0.20784372141964902,0.3472876661526746,0.3160047228663938,0.34186560176235037,0.10779224736554127,0.7029475486169066,0.9609041541289595,0.9841933917185635,0.0
224,tcp,http,REJ,2866,2428,1,0,0,1,2,0,4,1,1,2,2,1,4,3,1,1,339,108,0.7379277689988003,0.47430866486843026,0.5773534012196677,0.4458866198598078,0.11364603869671941,0.4652775312759233,0.07552708602588687,432,13,0.8134068935646797,0.6810501117304453,0.31410981908937075,0.16826044433800413,0.4875816033967161,0.1367222763734658,0.8930013623964971,0.030339246818318233,0.0
818,udp,http,REJ,4788,5126,1,0,2,2,3,0,2,1,0,1,4,1,0,0,0,0,346,384,0.59742924257342,0.16802005219267857,0.646407375228089,0.7085835457678252,0.003918374951093262,0.05823783082027523,0.8275812174807021,309,256,0.7428312764656902,0.37287650920217785,0.6334641192357726,0.5816513326730067,0.6976463827797249,0.41669483967346677,0.7191780240519796,0.9985981679365432,0.0
233,udp,private,SF,15965,12269,1,1,0,0,8,0,1,1,0,0,0,1,2,3,0,0,820,156,0.9857421075211553,0.7331968086801903,0.6526766067738949,0.7145952909800173,0.9994606810596731,0.2622743218149849,0.42766908582416907,30,208,0.6615910659592654,0.14556750983323574,0.1058003594241399,0.9754505241349513,0.5298952965539412,0.3854210997298786,0.5849927336058218,0.6236278328613161,1.0
683,udp,private,RSTO,4124,9098,1,0,2,2,0,0,3,1,1,2,4,1,3,1,0,0,346,190,0.04960590834948275,0.3999830182935685,0.5287073198840526,0.17396370590333865,0.8022736971474778,0.4360704802193126,0.5960639311005951,313,280,0.2363365902687512,0.40610998050255787,0.6285440308788611,0.7614588334361586,0.39167559653554895,0.5342471107203831,0.689261635465955,0.5587069945960965,0.0
663,tcp,ftp,RSTO,8340,7813,1,1,2,0,1,1,1,0,1,1,3,0,3,1,1,1,136,199,0.25706269218920874,0.05739184368827355,0.034376858351725215,0.36121605897581177,0.7867230147335408,0.1569026241461201,0.089652231235679,103,442,0.09785700271645004,0.11267352663479002,0.09504024065161942,0.4233867490674619,0.6219144212838782,0.8419306744792533,0.939109220732689,0.059512442563974366,0.0
974,udp,smtp,S0,11856,18591,0,2,0,1,8,0,1,0,0,1,4,1,2,4,1,1,737,311,0.6224767541829781,0.8648498137233604,0.9055076874660346,0.9294931955160584,0.5097260752881797,0.947565126324043,0.33735907835727963,169,327,0.5761593298259662,0.5768832749769458,0.09495364741833101,0.004504480980288661,0.9686386653002755,0.5834220151830017,0.24999873522383176,0.2733288766658907,1.0
826,udp,smtp,RSTO,18772,16752,0,0,2,1,5,1,1,0,0,1,1,0,1,3,1,1,781,195,0.884996140609352,0.9333820011456719,0.7596133720947639,0.9966130336402745,0.30006708290543993,0.7668488978177731,0.08970091901484578,185,324,0.5536778335394333,0.040951532149479775,0.7281833571884823,0.3132760111381787,0.09490790976607799,0.06155667759999928,0.5351205076734049,0.9246626882915957,1.0
373,tcp,telnet,RSTO,7679,8707,0,1,0,1,2,1,2,0,1,2,4,1,4,2,0,0,312,34,0.7439051873021519,0.15174291295305242,0.4350145943402234,0.3615401877629566,0.15126428446267592,0.26828720042777265,0.9615437228811096,127,388,0.188385009334873,0.5273196795998597,0.32413517383279633,0.5267592876922153,0.3900160607475607,0.655415696802855,0.6896080190004079,0.35424600318924426,0.0
671,icmp,ftp,SF,6819,7266,1,2,1,0,2,0,0,1,0,3,2,0,3,4,1,1,286,378,0.9192080310537252,0.597808013401514,0.2926550976674078,0.5347994662811925,0.28467473884646366,0.5908045335179158,0.8072616493262504,209,104,0.056246694315172485,0.8863686470955409,0.9774229477137478,0.3242508738519706,0.40660585304609564,0.008265297945858396,0.6792470013242746,0.661653200467251,0.0
607,tcp,ftp,RSTO,18250,12062,0,2,1,1,6,1,3,1,0,2,3,0,2,1,0,0,926,386,0.530218272470282,0.7216267207374811,0.5931224691498873,0.742672448567209,0.3759712219291391,0.721449157109572,0.4596327543564602,413,482,0.08070845419398598,0.8378732701193627,0.03735293643555493,0.11103492302385953,0.576967310468371,0.779960460540393,0.25227895957683644,0.9994963504187216,1.0
471,udp,ftp,REJ,8378,38,0,1,1,0,2,0,0,1,1,4,1,1,2,3,0,1,89,245,0.34213260011189495,0.41933468041928834,0.13341633552320709,0.47453356262244073,0.756310096980294,0.941278928906798,0.2236025483236711,280,146,0.9927709865127338,0.8827816996264968,0.4451066637179941,0.44276495686189454,0.1521746018819179,0.666636072411242,0.5867315273897519,0.26306971383354116,0.0
232,udp,ftp,SF,9442,3342,1,0,1,2,0,1,0,0,0,2,4,1,1,4,1,0,295,236,0.9615507321375663,0.70109758736427,0.6916434019733182,0.8160567571143236,0.5396617889031524,0.8816353491754106,0.9334551052498522,446,278,0.7835838947428837,0.9220488021271073,0.11313593767402363,0.2532528169657162,0.17664302987046954,0.308785658352586,0.7959131424201564,0.5760808790144938,0.0
691,tcp,smtp,SF,1333,9078,1,1,2,0,3,1,0,1,1,1,3,0,1,3,0,0,111,103,0.44485243282754083,0.41073154349101204,0.7950115369284704,0.43206728506661773,0.07748362655548269,0.5151922261382137,0.34459659572697177,252,8,0.9219874759651726,0.10452788787569423,0.35137896675810865,0.9092323764615015,0.28536138599785466,0.29244180458951574,0.47507898005024385,0.6964377927022132,0.0
112,icmp,smtp,S0,12453,12015,1,2,0,2,8,0,1,0,0,0,3,1,0,1,1,1,718,6,0.5026695709848443,0.992435783056801,0.9389163017879072,0.9475531128650461,0.01802900895891224,0.7746526197930176,0.16098443168737475,18,117,0.19505472223636333,0.12874720287571306,0.9982224506090506,0.10175452850101574,0.9558700432685195,0.7982729965463056,0.793298076698735,0.16462724656541516,1.0
829,udp,ftp,RSTO,6766,1098,0,1,0,0,4,0,4,1,1,2,1,1,3,4,0,0,76,282,0.35164987234190537,0.00735304455442698,0.10431308735188216,0.5954148016201084,0.10233217953406315,0.562144753827585,0.5631643884539549,199,93,0.9605685363234351,0.5570068063131286,0.8888425117385318,0.04915262872471038,0.7341085812309026,0.7833366919246205,0.3598825977545548,0.1486725636961821,0.0
496,udp,telnet,S0,2711,7027,0,0,0,2,0,0,1,1,0,2,4,1,0,1,1,1,176,0,0.9095484730121384,0.6917201141346888,0.14551548278735915,0.8865954415023983,0.41049871369737934,0.5527038900455401,0.9437741203448161,219,433,0.14265435147316208,0.8939726684244292,0.048324408855396905,0.005314169154862047,0.6616933016915032,0.35230235437675994,0.9387601271637589,0.4563079116581733,0.0
441,udp,http,REJ,4853,1823,1,2,1,1,2,0,1,0,1,1,3,0,2,0,0,0,342,218,0.5689554832818507,0.6613426789447244,0.8771275618985017,0.4109425523501099,0.9331929170490183,0.1147419583381919,0.003830290500322575,135,143,0.5090818285664711,0.9743494565240307,0.5632558438256834,0.32806968448565776,0.8169576873942622,0.2989477280797803,0.533928440499101,0.3858125217592894,0.0
563,tcp,http,SF,13700,19708,1,1,1,2,8,0,0,0,1,0,3,1,4,1,0,1,911,463,0.7998595055551387,0.5887860013158088,0.6518665445442726,0.6683963055410533,0.6374024812092216,0.12613765801615207,0.23812484325399874,222,288,0.829695684417064,0.04626191733999996,0.6478223048244357,0.6603868382008886,0.12757646891669294,0.55982478888279,0.5959479507926143,0.7142154368573138,1.0
267,udp,telnet,SF,17401,13212,0,0,0,1,7,1,1,1,1,0,0,1,4,3,0,1,634,229,0.9931910858144462,0.7667948650552043,0.55655287825086,0.9141367824079942,0.8018258998755151,0.5295336150224574,0.9384476404104076,2,385,0.3498033545115794,0.35577408420066015,0.20953462395012568,0.7304137528817927,0.8593328197237516,0.00836565998414418,0.0313615688045884,0.06950877144858625,1.0
509,icmp,ftp,SF,5408,5658,0,2,1,1,3,1,0,1,1,4,3,1,1,2,0,0,245,454,0.3418490419172582,0.9790318407916674,0.10671181910235428,0.4173829418004733,0.46637459450454855,0.2688615449790066,0.17108596685716204,450,13,0.4248285331769005,0.21289425465999345,0.14510557339645025,0.4532616833817231,0.594832713887504,0.08266703798654229,0.17026913712859426,0.9721666237406904,0.0
806,udp,smtp,REJ,9977,3778,1,0,0,2,2,1,4,0,0,2,0,0,4,1,0,1,116,171,0.43369433132038004,0.4207365625686168,0.6495560067569618,0.14431204368748152,0.3616660831950428,0.02103690246046863,0.11324345163981986,235,493,0.12818511029909785,0.7559658489312481,0.9043811346655234,0.6843286504552667,0.33532900745893546,0.12616959014873674,0.6329338804710447,0.014276981685832357,0.0
